dt,CLICKS,ORIGIN_IP,DEST_IP,Fraud
10/19/2022,2212,2,2313,0
10/18/2022,588,1,2312,0
10/18/2022,737,2,2313,0
10/17/2022,734,1,2312,0
10/17/2022,2202,2,2313,0
10/16/2022,264,1,2312,0
10/16/2022,1634,2,2313,0
10/15/2022,1645,1,2312,0
10/15/2022,3362,2,2313,0
10/14/2022,4344,1,2312,0
10/14/2022,1998,2,2313,0
10/13/2022,1937,1,2312,0
10/13/2022,1802,2,2313,0
10/12/2022,2302,1,2312,0
10/12/2022,1805,2,2313,0
10/11/2022,1413,1,2312,0
10/11/2022,1423,2,2313,0
10/10/2022,854,1,2312,0
10/10/2022,2108,2,2313,0
10/09/2022,1049,1,2312,0
10/09/2022,3346,2,2313,0
10/08/2022,743,1,2312,0
10/08/2022,614,2,2313,0
10/07/2022,3416,1,2312,0
10/07/2022,436,2,2313,0
10/06/2022,112,1,2312,0
10/06/2022,1243,2,2313,0
10/05/2022,497,1,2312,0
10/05/2022,876,2,2313,0
10/04/2022,194,1,2312,0
10/04/2022,794,2,2313,0
10/03/2022,1836,1,2312,0
10/03/2022,151,2,2313,0
10/02/2022,645,1,2312,0
10/02/2022,1361,2,2313,0
10/01/2022,2379,1,2312,0
10/01/2022,429,2,2313,0
09/30/2022,638,1,2312,0
09/30/2022,898,2,2313,0
09/29/2022,319,1,2312,0
09/29/2022,948,2,2313,0
09/28/2022,413,1,2312,0
09/28/2022,299,2,2313,0
09/27/2022,1360,1,2312,0
09/27/2022,2636,2,2313,0
09/26/2022,80,1,2312,0
09/26/2022,1732,2,2313,0
09/25/2022,958,1,2312,0
09/25/2022,1423,2,2313,0
09/24/2022,145,1,2312,0
09/24/2022,1730,2,2313,0
09/23/2022,819,1,2312,0
09/23/2022,2165,2,2313,0
09/22/2022,770,1,2312,0
09/22/2022,1054,2,2313,0
09/21/2022,3347,1,2312,0
09/21/2022,218,2,2313,0
09/20/2022,1592,1,2312,0
09/20/2022,2472,2,2313,0
09/19/2022,948,1,2312,0
09/19/2022,1099,2,2313,0
09/18/2022,779,1,2312,0
09/18/2022,2453,2,2313,0
09/17/2022,759,1,2312,0
09/17/2022,1826,2,2313,0
09/16/2022,4077,1,2312,0
09/16/2022,3729,2,2313,0
09/15/2022,668,1,2312,0
09/15/2022,2902,2,2313,0
09/14/2022,3523,1,2312,0
09/14/2022,3974,2,2313,0
09/13/2022,1183,1,2312,0
09/13/2022,184,2,2313,0
09/12/2022,2857,1,2312,0
09/12/2022,2981,2,2313,0
09/11/2022,3792,1,2312,0
09/11/2022,999,2,2313,0
09/10/2022,1865,1,2312,0
09/10/2022,2353,2,2313,0
09/09/2022,2732,1,2312,0
09/09/2022,444,2,2313,0
09/08/2022,1103,1,2312,0
09/08/2022,726,2,2313,0
09/07/2022,2269,1,2312,0
09/07/2022,200,2,2313,0
09/06/2022,3564,1,2312,0
09/06/2022,1583,2,2313,0
09/05/2022,1359,1,2312,0
09/05/2022,51,2,2313,0
09/04/2022,1308,1,2312,0
09/04/2022,634,2,2313,0
09/03/2022,384,1,2312,0
09/03/2022,43,2,2313,0
09/02/2022,774,1,2312,0
09/02/2022,678,2,2313,0
09/01/2022,656,1,2312,0
09/01/2022,2463,2,2313,0
08/31/2022,2032,1,2312,0
08/31/2022,347,2,2313,0
08/30/2022,2917,1,2312,0
08/30/2022,866,2,2313,0
08/29/2022,623,1,2312,0
08/29/2022,731,2,2313,0
08/28/2022,3589,1,2312,0
08/28/2022,4,2,2313,0
08/27/2022,1551,1,2312,0
08/27/2022,2126,2,2313,0
08/26/2022,658,1,2312,0
08/26/2022,279,2,2313,0
08/25/2022,1033,1,2312,0
08/25/2022,524,2,2313,0
08/24/2022,1699,1,2312,0
08/24/2022,796,2,2313,0
08/23/2022,431,1,2312,0
08/23/2022,3281,2,2313,0
08/22/2022,3483,1,2312,0
08/22/2022,87,2,2313,0
08/21/2022,310,1,2312,0
08/21/2022,1125,2,2313,0
08/20/2022,903,1,2312,0
08/20/2022,1300,2,2313,0
08/19/2022,4763,1,2312,0
08/19/2022,4104,2,2313,0
08/18/2022,260,1,2312,0
08/18/2022,884,2,2313,0
08/17/2022,2345,1,2312,0
08/17/2022,2933,2,2313,0
08/16/2022,1444,1,2312,0
08/16/2022,628,2,2313,0
08/15/2022,804,1,2312,0
08/15/2022,724,2,2313,0
08/14/2022,1192,1,2312,0
08/14/2022,3373,2,2313,0
08/13/2022,575,1,2312,0
08/13/2022,262,2,2313,0
08/12/2022,2825,1,2312,0
08/12/2022,2086,2,2313,0
08/11/2022,525,1,2312,0
08/11/2022,549,2,2313,0
08/10/2022,987,1,2312,0
08/10/2022,1395,2,2313,0
08/09/2022,999,1,2312,0
08/09/2022,1218,2,2313,0
08/08/2022,1291,1,2312,0
08/08/2022,1061,2,2313,0
08/07/2022,3407,1,2312,0
08/07/2022,514,2,2313,0
08/06/2022,216,1,2312,0
08/06/2022,836,2,2313,0
08/05/2022,1380,1,2312,0
08/05/2022,1695,2,2313,0
08/04/2022,2416,1,2312,0
08/04/2022,623,2,2313,0
08/03/2022,1667,1,2312,0
08/03/2022,379,2,2313,0
08/02/2022,1345,1,2312,0
08/02/2022,728,2,2313,0
08/01/2022,293,1,2312,0
08/01/2022,1103,2,2313,0
07/31/2022,763,1,2312,0
07/31/2022,1052,2,2313,0
07/30/2022,147,1,2312,0
07/30/2022,1995,2,2313,0
07/29/2022,1582,1,2312,0
07/29/2022,1193,2,2313,0
01/26/2023,4145,1,2569,0
01/26/2023,4815,2,2570,0
01/25/2023,1041,1,2569,0
01/25/2023,919,2,2570,0
01/24/2023,118,1,2569,0
01/24/2023,1600,2,2570,0
01/23/2023,1004,1,2569,0
01/23/2023,905,2,2570,0
01/22/2023,1210,1,2569,0
01/22/2023,1722,2,2570,0
01/21/2023,2171,1,2569,0
01/21/2023,470,2,2570,0
01/20/2023,203,1,2569,0
01/20/2023,2049,2,2570,0
01/19/2023,395,1,2569,0
01/19/2023,1269,2,2570,0
01/18/2023,963,1,2569,0
01/18/2023,484,2,2570,0
01/17/2023,3241,1,2569,0
01/17/2023,320,2,2570,0
01/16/2023,824,1,2569,0
01/16/2023,1339,2,2570,0
01/15/2023,4048,1,2569,0
01/15/2023,985,2,2570,0
01/14/2023,2922,1,2569,0
01/14/2023,1138,2,2570,0
01/13/2023,794,1,2569,0
01/13/2023,4327,2,2570,0
01/12/2023,1061,1,2569,0
01/12/2023,2416,2,2570,0
01/11/2023,3364,1,2569,0
01/11/2023,962,2,2570,0
01/10/2023,400,1,2569,0
01/10/2023,1917,2,2570,0
01/09/2023,1210,1,2569,0
01/09/2023,32,2,2570,0
01/08/2023,1352,1,2569,0
01/08/2023,1826,2,2570,0
01/07/2023,176,1,2569,0
01/07/2023,917,2,2570,0
01/06/2023,394,1,2569,0
01/06/2023,2064,2,2570,0
01/05/2023,1891,1,2569,0
01/05/2023,602,2,2570,0
01/04/2023,1043,1,2569,0
01/04/2023,371,2,2570,0
01/03/2023,451,1,2569,0
01/03/2023,421,2,2570,0
01/02/2023,613,1,2569,0
01/02/2023,684,2,2570,0
01/01/2023,413,1,2569,0
01/01/2023,963,2,2570,0
12/30/2022,2228,1,2569,0
12/30/2022,2437,2,2570,0
12/29/2022,555,1,2569,0
12/29/2022,449,2,2570,0
12/28/2022,1751,1,2569,0
12/28/2022,1623,2,2570,0
12/27/2022,868,1,2569,0
12/27/2022,123,2,2570,0
12/26/2022,1642,1,2569,0
12/26/2022,392,2,2570,0
12/25/2022,1503,1,2569,0
12/25/2022,149100,2,2570,1
12/24/2022,862,1,2569,0
12/24/2022,2000,2,2570,0
12/23/2022,1459,1,2569,0
12/23/2022,1953,2,2570,0
12/22/2022,630,1,2569,0
12/22/2022,2454,2,2570,0
12/21/2022,774,1,2569,0
12/21/2022,3595,2,2570,0
12/20/2022,2864,1,2569,0
12/20/2022,2607,2,2570,0
12/19/2022,263,1,2569,0
12/19/2022,898,2,2570,0
12/18/2022,2822,1,2569,0
12/18/2022,3194,2,2570,0
12/17/2022,1222,1,2569,0
12/17/2022,345,2,2570,0
12/16/2022,897,1,2569,0
12/16/2022,2735,2,2570,0
12/15/2022,1687,1,2569,0
12/15/2022,1435,2,2570,0
12/14/2022,2496,1,2569,0
12/14/2022,4049,2,2570,0
12/13/2022,1975,1,2569,0
12/13/2022,2189,2,2570,0
12/12/2022,827,1,2569,0
12/12/2022,2052,2,2570,0
12/11/2022,921,1,2569,0
12/11/2022,1137,2,2570,0
12/10/2022,173,1,2569,0
12/10/2022,2125,2,2570,0
12/09/2022,3338,1,2569,0
12/09/2022,542,2,2570,0
12/08/2022,1690,1,2569,0
12/08/2022,1070,2,2570,0
12/07/2022,590,1,2569,0
12/07/2022,2858,2,2570,0
12/06/2022,4146,1,2569,0
12/06/2022,4267,2,2570,0
12/05/2022,942,1,2569,0
12/05/2022,1075,2,2570,0
12/04/2022,1365,1,2569,0
12/04/2022,378,2,2570,0
12/03/2022,530,1,2569,0
12/03/2022,96,2,2570,0
12/02/2022,1484,1,2569,0
12/02/2022,400,2,2570,0
12/01/2022,42,1,2569,0
12/01/2022,648,2,2570,0
11/29/2022,1592,1,2569,0
11/29/2022,3000,2,2570,1
11/28/2022,464,1,2569,0
11/28/2022,293,2,2570,0
11/27/2022,1233,1,2569,0
11/27/2022,1127,2,2570,0
11/26/2022,576,1,2569,0
11/26/2022,1716,2,2570,0
11/25/2022,91,1,2569,0
11/25/2022,1130,2,2570,0
11/24/2022,2735,1,2569,0
11/24/2022,1163,2,2570,0
11/23/2022,1365,1,2569,0
11/23/2022,1481,2,2570,0
11/22/2022,2391,1,2569,0
11/22/2022,229,2,2570,0
11/21/2022,3007,1,2569,0
11/21/2022,2582,2,2570,0
11/20/2022,503,1,2569,0
11/20/2022,2218,2,2570,0
11/19/2022,1137,1,2569,0
11/19/2022,2360,2,2570,0
11/18/2022,621,1,2569,0
11/18/2022,416,2,2570,0
11/17/2022,601,1,2569,0
11/17/2022,1084,2,2570,0
11/16/2022,3182,1,2569,0
11/16/2022,1904,2,2570,0
11/15/2022,2970,1,2569,0
11/15/2022,751,2,2570,0
11/14/2022,209,1,2569,0
11/14/2022,1382,2,2570,0
11/13/2022,57,1,2569,0
11/13/2022,2988,2,2570,0
11/12/2022,437,1,2569,0
11/12/2022,173,2,2570,0
11/11/2022,1773,1,2569,0
11/11/2022,3952,2,2570,0
11/10/2022,887,1,2569,0
11/10/2022,1212,2,2570,0
11/09/2022,409,1,2569,0
11/09/2022,3854,2,2570,0
11/08/2022,3366,1,2569,0
11/08/2022,2522,2,2570,0
11/07/2022,1344,1,2569,0
11/07/2022,2854,2,2570,0
11/06/2022,915,1,2569,0
11/06/2022,1004,2,2570,0
11/05/2022,1097,1,2569,0
11/05/2022,197,2,2570,0
11/04/2022,1664,1,2569,0
11/04/2022,1396,2,2570,0
11/03/2022,1593,1,2569,0
11/03/2022,2107,2,2570,0
11/02/2022,1348,1,2569,0
11/02/2022,639,2,2570,0
11/01/2022,1244,1,2569,0
11/01/2022,542,2,2570,0
10/30/2022,224,1,2569,0
10/30/2022,1224,2,2570,0
10/29/2022,540,1,2569,0
10/29/2022,829,2,2570,0
10/28/2022,3689,1,2569,0
10/28/2022,2247,2,2570,0
10/27/2022,801,1,2569,0
10/27/2022,2016,2,2570,0
10/26/2022,895,1,2569,0
10/26/2022,2751,2,2570,0
10/25/2022,1337,1,2569,0
10/25/2022,151,2,2570,0
10/24/2022,248,1,2569,0
10/24/2022,97,2,2570,0
10/23/2022,256,1,2569,0
10/23/2022,137,2,2570,0
10/22/2022,3972,1,2569,0
10/22/2022,651,2,2570,0
10/21/2022,299,1,2569,0
10/21/2022,9700,2,2570,1
10/20/2022,2915,1,2569,0
10/20/2022,3242,2,2570,0
10/19/2022,10,1,2569,0
10/19/2022,1215,2,2570,0
10/18/2022,676,1,2569,0
10/18/2022,4029,2,2570,0
10/17/2022,95900,1,2569,1
10/17/2022,915,2,2570,0
10/16/2022,1823,1,2569,0
10/16/2022,2755,2,2570,0
10/15/2022,764,1,2569,0
10/15/2022,869,2,2570,0
10/14/2022,618,1,2569,0
10/14/2022,77,2,2570,0
10/13/2022,1534,1,2569,0
10/13/2022,228,2,2570,0
10/12/2022,3216,1,2569,0
10/12/2022,1011,2,2570,0
10/11/2022,2316,1,2569,0
10/11/2022,825,2,2570,0
10/10/2022,2171,1,2569,0
10/10/2022,2406,2,2570,0
10/09/2022,2280,1,2569,0
10/09/2022,1473,2,2570,0
10/08/2022,1659,1,2569,0
10/08/2022,487,2,2570,0
10/07/2022,441,1,2569,0
10/07/2022,192,2,2570,0
10/06/2022,3664,1,2569,0
10/06/2022,1354,2,2570,0
10/05/2022,3322,1,2569,0
10/05/2022,2587,2,2570,0
10/04/2022,3314,1,2569,0
10/04/2022,3561,2,2570,0
10/03/2022,3647,1,2569,0
10/03/2022,4117,2,2570,0
10/02/2022,530,1,2569,0
10/02/2022,1118,2,2570,0
10/01/2022,764,1,2569,0
10/01/2022,278,2,2570,0
09/29/2022,2750,1,2569,0
09/29/2022,2947,2,2570,0
09/28/2022,47,1,2569,0
09/28/2022,1212,2,2570,0
09/27/2022,1434,1,2569,0
09/27/2022,760,2,2570,0
09/26/2022,3290,1,2569,0
09/26/2022,4047,2,2570,0
09/25/2022,466,1,2569,0
09/25/2022,1289,2,2570,0
09/24/2022,2486,1,2569,0
09/24/2022,1029,2,2570,0
09/23/2022,791,1,2569,0
09/23/2022,324,2,2570,0
09/22/2022,327200,1,2569,1
09/22/2022,62,2,2570,0
09/21/2022,1397,1,2569,0
09/21/2022,158,2,2570,0
09/20/2022,3484,1,2569,0
09/20/2022,463,2,2570,0
09/19/2022,1420,1,2569,0
09/19/2022,1299,2,2570,0
09/18/2022,2176,1,2569,0
09/18/2022,725,2,2570,0
09/17/2022,2748,1,2569,0
09/17/2022,2827,2,2570,0
09/16/2022,881,1,2569,0
09/16/2022,1845,2,2570,0
09/15/2022,2958,1,2569,0
09/15/2022,1987,2,2570,0
09/14/2022,175,1,2569,0
09/14/2022,4479,2,2570,0
09/13/2022,579,1,2569,0
09/13/2022,665,2,2570,0
09/12/2022,1059,1,2569,0
09/12/2022,1605,2,2570,0
09/11/2022,810,1,2569,0
09/11/2022,1159,2,2570,0
09/10/2022,2573,1,2569,0
09/10/2022,98,2,2570,0
09/09/2022,2950,1,2569,0
09/09/2022,392,2,2570,0
09/08/2022,476,1,2569,0
09/08/2022,242,2,2570,0
09/07/2022,271,1,2569,0
09/07/2022,1191,2,2570,0
09/06/2022,2035,1,2569,0
09/06/2022,1958,2,2570,0
09/05/2022,396,1,2569,0
09/05/2022,84,2,2570,0
09/04/2022,1967,1,2569,0
09/04/2022,645,2,2570,0
09/03/2022,1217,1,2569,0
09/03/2022,43,2,2570,0
09/02/2022,1369,1,2569,0
09/02/2022,157,2,2570,0
09/01/2022,1197,1,2569,0
09/01/2022,1780,2,2570,0
08/30/2022,1809,1,2569,0
08/30/2022,931,2,2570,0
08/29/2022,2831,1,2569,0
08/29/2022,2659,2,2570,0
08/28/2022,2339,1,2569,0
08/28/2022,1125,2,2570,0
08/27/2022,1583,1,2569,0
08/27/2022,1478,2,2570,0
08/26/2022,1442,1,2569,0
08/26/2022,1182,2,2570,0
08/25/2022,322,1,2569,0
08/25/2022,260,2,2570,0
08/24/2022,1253,1,2569,0
08/24/2022,2390,2,2570,0
08/23/2022,1883,1,2569,0
08/23/2022,2186,2,2570,0
08/22/2022,2012,1,2569,0
08/22/2022,1409,2,2570,0
08/21/2022,566,1,2569,0
08/21/2022,446,2,2570,0
08/20/2022,110,1,2569,0
08/20/2022,724,2,2570,0
08/19/2022,2382,1,2569,0
08/19/2022,3508,2,2570,0
08/18/2022,1979,1,2569,0
08/18/2022,1467,2,2570,0
08/17/2022,450,1,2569,0
08/17/2022,1196,2,2570,0
08/16/2022,784,1,2569,0
08/16/2022,150,2,2570,0
08/15/2022,2811,1,2569,0
08/15/2022,1263,2,2570,0
08/14/2022,3648,1,2569,0
08/14/2022,4183,2,2570,0
08/13/2022,2318,1,2569,0
08/13/2022,3238,2,2570,0
08/12/2022,1669,1,2569,0
08/12/2022,1036,2,2570,0
08/11/2022,1834,1,2569,0
08/11/2022,1353,2,2570,0
08/10/2022,841,1,2569,0
08/10/2022,1381,2,2570,0
08/09/2022,2816,1,2569,0
08/09/2022,2458,2,2570,0
08/08/2022,362,1,2569,0
08/08/2022,3780,2,2570,0
08/07/2022,968,1,2569,0
08/07/2022,1208,2,2570,0
08/06/2022,309,1,2569,0
08/06/2022,1255,2,2570,0
08/05/2022,3060,1,2569,0
08/05/2022,98,2,2570,0
08/04/2022,1655,1,2569,0
08/04/2022,1640,2,2570,0
08/03/2022,729,1,2569,0
08/03/2022,1325,2,2570,0
08/02/2022,1095,1,2569,0
08/02/2022,4215,2,2570,0
08/01/2022,844,1,2569,0
08/01/2022,71,2,2570,0
07/30/2022,1197,1,2569,0
07/30/2022,622,2,2570,0
07/29/2022,853,1,2569,0
07/29/2022,1061,2,2570,0
07/28/2022,2477,1,2569,0
07/28/2022,2744,2,2570,0
01/26/2023,2334,1,2312,0
01/26/2023,410,2,2313,0
01/25/2023,857,1,2312,0
01/25/2023,3395,2,2313,0
01/24/2023,2578,1,2312,0
01/24/2023,2944,2,2313,0
01/23/2023,1698,1,2312,0
01/23/2023,359,2,2313,0
01/22/2023,1940,1,2312,0
01/22/2023,3020,2,2313,0
01/21/2023,2198,1,2312,0
01/21/2023,2866,2,2313,0
01/20/2023,696,1,2312,0
01/20/2023,1333,2,2313,0
01/19/2023,1809,1,2312,0
01/19/2023,2256,2,2313,0
01/18/2023,908,1,2312,0
01/18/2023,1274,2,2313,0
01/17/2023,981,1,2312,0
01/17/2023,1600,2,2313,0
01/16/2023,2349,1,2312,0
01/16/2023,1977,2,2313,0
01/15/2023,4082,1,2312,0
01/15/2023,3137,2,2313,0
01/14/2023,1837,1,2312,0
01/14/2023,294,2,2313,0
01/13/2023,1756,1,2312,0
01/13/2023,3660,2,2313,0
01/12/2023,2464,1,2312,0
01/12/2023,3137,2,2313,0
01/11/2023,3165,1,2312,0
01/11/2023,842,2,2313,0
01/10/2023,3667,1,2312,0
01/10/2023,337,2,2313,0
01/09/2023,2948,1,2312,0
01/09/2023,1093,2,2313,0
01/08/2023,2001,1,2312,0
01/08/2023,2501,2,2313,0
01/07/2023,2257,1,2312,0
01/07/2023,2233,2,2313,0
01/06/2023,1994,1,2312,0
01/06/2023,324,2,2313,0
01/05/2023,659,1,2312,0
01/05/2023,461,2,2313,0
01/04/2023,1113,1,2312,0
01/04/2023,1879,2,2313,0
01/03/2023,2489,1,2312,0
01/03/2023,204,2,2313,0
01/02/2023,2895,1,2312,0
01/02/2023,2392,2,2313,0
01/01/2023,53,1,2312,0
01/01/2023,2322,2,2313,0
12/30/2022,766,1,2312,0
12/30/2022,47,2,2313,0
12/29/2022,1349,1,2312,0
12/29/2022,2091,2,2313,0
12/28/2022,1279,1,2312,0
12/28/2022,1453,2,2313,0
12/27/2022,4256,1,2312,0
12/27/2022,3463,2,2313,0
12/26/2022,3570,1,2312,0
12/26/2022,2793,2,2313,0
12/25/2022,3368,1,2312,0
12/25/2022,348,2,2313,0
12/24/2022,3485,1,2312,0
12/24/2022,3939,2,2313,0
12/23/2022,848,1,2312,0
12/23/2022,1641,2,2313,0
12/22/2022,586,1,2312,0
12/22/2022,1854,2,2313,0
12/21/2022,2564,1,2312,0
12/21/2022,2250,2,2313,0
12/20/2022,1241,1,2312,0
12/20/2022,993,2,2313,0
12/19/2022,2023,1,2312,0
12/19/2022,1136,2,2313,0
12/18/2022,212,1,2312,0
12/18/2022,1031,2,2313,0
12/17/2022,984,1,2312,0
12/17/2022,2185,2,2313,0
12/16/2022,693,1,2312,0
12/16/2022,2948,2,2313,0
12/15/2022,2186,1,2312,0
12/15/2022,2270,2,2313,0
12/14/2022,1313,1,2312,0
12/14/2022,1664,2,2313,0
12/13/2022,535,1,2312,0
12/13/2022,3162,2,2313,0
12/12/2022,426,1,2312,0
12/12/2022,762,2,2313,0
12/11/2022,831,1,2312,0
12/11/2022,1749,2,2313,0
12/10/2022,535,1,2312,0
12/10/2022,2663,2,2313,0
12/09/2022,1269,1,2312,0
12/09/2022,239600,2,2313,1
12/08/2022,827,1,2312,0
12/08/2022,3850,2,2313,0
12/07/2022,3665,1,2312,0
12/07/2022,3727,2,2313,0
12/06/2022,279,1,2312,0
12/06/2022,2045,2,2313,0
12/05/2022,2947,1,2312,0
12/05/2022,2132,2,2313,0
12/04/2022,1435,1,2312,0
12/04/2022,1487,2,2313,0
12/03/2022,2670,1,2312,0
12/03/2022,275,2,2313,0
12/02/2022,3217,1,2312,0
12/02/2022,717,2,2313,0
12/01/2022,400,1,2312,0
12/01/2022,2098,2,2313,0
11/29/2022,2208,1,2312,0
11/29/2022,2078,2,2313,0
11/28/2022,448,1,2312,0
11/28/2022,2084,2,2313,0
11/27/2022,1735,1,2312,0
11/27/2022,2078,2,2313,0
11/26/2022,2154,1,2312,0
11/26/2022,973,2,2313,0
11/25/2022,535,1,2312,0
11/25/2022,1319,2,2313,0
11/24/2022,2793,1,2312,0
11/24/2022,1830,2,2313,0
11/23/2022,906,1,2312,0
11/23/2022,2278,2,2313,0
11/22/2022,3404,1,2312,0
11/22/2022,1667,2,2313,0
11/21/2022,694,1,2312,0
11/21/2022,1233,2,2313,0
11/20/2022,2042,1,2312,0
11/20/2022,4019,2,2313,0
11/19/2022,92,1,2312,0
11/19/2022,730,2,2313,0
11/18/2022,441,1,2312,0
11/18/2022,731,2,2313,0
11/17/2022,4104,1,2312,0
11/17/2022,4115,2,2313,0
11/16/2022,151,1,2312,0
11/16/2022,125,2,2313,0
11/15/2022,91,1,2312,0
11/15/2022,150,2,2313,0
11/14/2022,197,1,2312,0
11/14/2022,789,2,2313,0
11/13/2022,106400,1,2312,1
11/13/2022,541,2,2313,0
11/12/2022,248,1,2312,0
11/12/2022,1634,2,2313,0
11/11/2022,1495,1,2312,0
11/11/2022,446,2,2313,0
11/10/2022,1370,1,2312,0
11/10/2022,2745,2,2313,0
11/09/2022,1861,1,2312,0
11/09/2022,1006,2,2313,0
11/08/2022,642,1,2312,0
11/08/2022,2659,2,2313,0
11/07/2022,1117,1,2312,0
11/07/2022,217,2,2313,0
11/06/2022,3281,1,2312,0
11/06/2022,2073,2,2313,0
11/05/2022,1019,1,2312,0
11/05/2022,566,2,2313,0
11/04/2022,2825,1,2312,0
11/04/2022,2792,2,2313,0
11/03/2022,3037,1,2312,0
11/03/2022,1515,2,2313,0
11/02/2022,2008,1,2312,0
11/02/2022,2409,2,2313,0
11/01/2022,407,1,2312,0
11/01/2022,573,2,2313,0
10/30/2022,2268,1,2312,0
10/30/2022,1177,2,2313,0
10/29/2022,2034,1,2312,0
10/29/2022,400,2,2313,0
10/28/2022,2695,1,2312,0
10/28/2022,654,2,2313,0
10/27/2022,4611,1,2312,0
10/27/2022,3924,2,2313,0
10/26/2022,49,1,2312,0
10/26/2022,2356,2,2313,0
10/25/2022,973,1,2312,0
10/25/2022,118,2,2313,0
10/24/2022,595,1,2312,0
10/24/2022,1501,2,2313,0
10/23/2022,795,1,2312,0
10/23/2022,1358,2,2313,0
10/22/2022,18,1,2312,0
10/22/2022,136,2,2313,0
10/21/2022,1429,1,2312,0
10/21/2022,1125,2,2313,0
10/20/2022,48,1,2312,0
10/20/2022,513,2,2313,0
10/19/2022,975,1,2312,0
10/19/2022,3660,2,2313,0
10/18/2022,2808,1,2312,0
10/18/2022,35,2,2313,0
10/17/2022,345,1,2312,0
10/17/2022,881,2,2313,0
10/16/2022,2103,1,2312,0
10/16/2022,719,2,2313,0
10/15/2022,709,1,2312,0
10/15/2022,1922,2,2313,0
10/14/2022,3092,1,2312,0
10/14/2022,1645,2,2313,0
10/13/2022,2929,1,2312,0
10/13/2022,4125,2,2313,0
10/12/2022,1601,1,2312,0
10/12/2022,1440,2,2313,0
10/11/2022,1869,1,2312,0
10/11/2022,340,2,2313,0
10/10/2022,381,1,2312,0
10/10/2022,2511,2,2313,0
10/09/2022,3563,1,2312,0
10/09/2022,1347,2,2313,0
10/08/2022,2940,1,2312,0
10/08/2022,2279,2,2313,0
10/07/2022,1684,1,2312,0
10/07/2022,854,2,2313,0
10/06/2022,1325,1,2312,0
10/06/2022,981,2,2313,0
10/05/2022,1564,1,2312,0
10/05/2022,62,2,2313,0
10/04/2022,490,1,2312,0
10/04/2022,974,2,2313,0
10/03/2022,1114,1,2312,0
10/03/2022,866,2,2313,0
10/02/2022,1841,1,2312,0
10/02/2022,1723,2,2313,0
10/01/2022,1615,1,2312,0
10/01/2022,890,2,2313,0
09/29/2022,535,1,2312,0
09/29/2022,986,2,2313,0
09/28/2022,622,1,2312,0
09/28/2022,665,2,2313,0
09/27/2022,625,1,2312,0
09/27/2022,1071,2,2313,0
09/26/2022,421,1,2312,0
09/26/2022,222,2,2313,0
09/25/2022,499,1,2312,0
09/25/2022,48,2,2313,0
09/24/2022,932,1,2312,0
09/24/2022,955,2,2313,0
09/23/2022,3325,1,2312,0
09/23/2022,1122,2,2313,0
09/22/2022,172,1,2312,0
09/22/2022,987,2,2313,0
09/21/2022,242,1,2312,0
09/21/2022,787,2,2313,0
09/20/2022,2238,1,2312,0
09/20/2022,3307,2,2313,0
09/19/2022,40,1,2312,0
09/19/2022,419,2,2313,0
09/18/2022,250,1,2312,0
09/18/2022,1463,2,2313,0
09/17/2022,2785,1,2312,0
09/17/2022,1966,2,2313,0
09/16/2022,1756,1,2312,0
09/16/2022,2544,2,2313,0
09/15/2022,824,1,2312,0
09/15/2022,2248,2,2313,0
09/14/2022,2947,1,2312,0
09/14/2022,1486,2,2313,0
09/13/2022,4360,1,2312,0
09/13/2022,68,2,2313,0
09/12/2022,1136,1,2312,0
09/12/2022,1287,2,2313,0
09/11/2022,1205,1,2312,0
09/11/2022,4182,2,2313,0
09/10/2022,1334,1,2312,0
09/10/2022,3616,2,2313,0
09/09/2022,508,1,2312,0
09/09/2022,1112,2,2313,0
09/08/2022,228,1,2312,0
09/08/2022,757,2,2313,0
09/07/2022,677,1,2312,0
09/07/2022,1358,2,2313,0
09/06/2022,1953,1,2312,0
09/06/2022,1027,2,2313,0
09/05/2022,641,1,2312,0
09/05/2022,1544,2,2313,0
09/04/2022,830,1,2312,0
09/04/2022,216,2,2313,0
09/03/2022,1489,1,2312,0
09/03/2022,840,2,2313,0
09/02/2022,4422,1,2312,0
09/02/2022,917,2,2313,0
09/01/2022,1043,1,2312,0
09/01/2022,336,2,2313,0
08/30/2022,560,1,2312,0
08/30/2022,1674,2,2313,0
08/29/2022,3246,1,2312,0
08/29/2022,1248,2,2313,0
08/28/2022,1532,1,2312,0
08/28/2022,2278,2,2313,0
08/27/2022,1186,1,2312,0
08/27/2022,851,2,2313,0
08/26/2022,2191,1,2312,0
08/26/2022,719,2,2313,0
08/25/2022,3054,1,2312,0
08/25/2022,1071,2,2313,0
08/24/2022,334,1,2312,0
08/24/2022,4168,2,2313,0
08/23/2022,1160,1,2312,0
08/23/2022,2465,2,2313,0
08/22/2022,742,1,2312,0
08/22/2022,126,2,2313,0
08/21/2022,280,1,2312,0
08/21/2022,676,2,2313,0
08/20/2022,704,1,2312,0
08/20/2022,345,2,2313,0
08/19/2022,721,1,2312,0
08/19/2022,54800,2,2313,1
08/18/2022,3274,1,2312,0
08/18/2022,3820,2,2313,0
08/17/2022,4046,1,2312,0
08/17/2022,1680,2,2313,0
08/16/2022,2723,1,2312,0
08/16/2022,1300,2,2313,0
08/15/2022,1632,1,2312,0
08/15/2022,425,2,2313,0
08/14/2022,995,1,2312,0
08/14/2022,2572,2,2313,0
